videoId,videoImg,videovalue,videoactivity,videotype,videodescription,plan_url,plan_id,day_id,day_name
2439525729_text,https://sagafit.virtuagym.com/thumb/activity/picture/67460a8d05b9dfa4a8de724d0c523511b7bd.png,2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525728_text,https://sagafit.virtuagym.com/thumb/activity/picture/1f468dbb348d05ca8750e2b44221a3dbb544.png,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525727_text,https://sagafit.virtuagym.com/thumb/activity/picture/c5ac4d99ce21061292ba37c651097f6c5da9.png,2023_gl006.mp4,Curl femoral sentado,strength,Corvas ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525726_text,https://sagafit.virtuagym.com/thumb/activity/picture/e0c715f71adb4df8c73bb08430c3d8e40781.png,2023_gl003.mp4,Máquina para abductores de piernas sentado,strength,Abductor ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525725_text,https://sagafit.virtuagym.com/thumb/activity/picture/e3124b7ad8c781e1119239091d969e49573b.png,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525724_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b636f8770da10da0075ea8480a15a59c74a.png,2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525723_text,https://sagafit.virtuagym.com/thumb/activity/picture/418926c223e44a25495994d9d85859735c4a.png,2023_cm005.mp4,Cinta de correr a 6 km/h ~ 3,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487674,8514898,15487674,día 2
2439525745_text,https://sagafit.virtuagym.com/thumb/activity/picture/418926c223e44a25495994d9d85859735c4a.png,2023_cm005.mp4,Cinta de correr a 6 km/h ~ 3,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525742_text,https://sagafit.virtuagym.com/thumb/activity/picture/5a51f869cf1a50e47140f14d92d6e7de606b.png,2023_sid0292.mp4,Crunch - Bosu,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525741_text,https://sagafit.virtuagym.com/thumb/activity/picture/fe13dc5c7e195bea81f39c4c9b27db796ac7.png,2023_id1659.mp4,Hand walk - Bosu,strength,"Pecho, Brazos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525740_text,https://sagafit.virtuagym.com/thumb/activity/picture/01220d5fb7b83b50a45f1e80f59190957003.png,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525736_text,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525735_text,https://sagafit.virtuagym.com/thumb/activity/picture/b02f2a08c64577199c06ad3eb592e5dcbee4.png,2023_gc003.mp4,Contractora,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525734_text,https://sagafit.virtuagym.com/thumb/activity/picture/3afe2d9e521e9b49bf253919bd584c18dff5.png,2023_oa047.mp4,Fondos de tríceps - Caja,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2439525732_text,https://sagafit.virtuagym.com/thumb/activity/picture/b50159cbd11c9f236e5ba8909c714782ac8a.png,2023_gt001.mp4,Extension de codo - Polea,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8514898&day_id=15487675,8514898,15487675,día 3
2207332234_text,https://sagafit.virtuagym.com/thumb/activity/picture/a4edfd9df8a4067c0621cd619ac58ef3a577.png,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332233_text,https://sagafit.virtuagym.com/thumb/activity/picture/7dfecf2188f4776b6f318718454ec7a31ec1.png,2023_id4171m.mp4,"Hip extension standing, right - MRB",strength,"Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332232_text,https://sagafit.virtuagym.com/thumb/activity/picture/4538806a0324ec32c9b8e039f3379b2cc7b3.png,2023_xl009.mp4,Abducción de pierna derecha tumbado,strength,"Abductor, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332231_text,https://sagafit.virtuagym.com/thumb/activity/picture/eac9e9bd6f078445ce8a95b3bc5cd157a08a.png,2023_xl009m.mp4,Abducción de cadera izquierda tumbado,strength,"Abductor, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332230_text,https://sagafit.virtuagym.com/thumb/activity/picture/718bd59f24dedef27cab1ea2c0f3735a56e3.png,2023_id0258.mp4,Paso lateral estático,strength,Glúteos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332229_text,https://sagafit.virtuagym.com/thumb/activity/picture/59a403c1730b675b8d21a2d0205b5d8fccca.png,2023_kettler090.mp4,Hip thrust- Banda de resistencia,strength,"Zona lumbar, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332228_text,https://sagafit.virtuagym.com/thumb/activity/picture/ec44c42dcab6174c6597318501a9b7251856.png,2023_kettler119.mp4,Flexión de cadera tumbado,strength,"Cuádriceps, Piernas ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332224_text,https://sagafit.virtuagym.com/thumb/activity/picture/96c247786580816ab5cebdb5387378825224.png,2023_id0079.mp4,Rotacion externa de cadera,strength,Abductor ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332223_text,https://sagafit.virtuagym.com/thumb/activity/picture/ac32ff53b441b8447475eca31e81a275e044.png,2023_id4170m.mp4,"Hip extension HK-stance, right - MRB",strength,"Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332221_text,https://sagafit.virtuagym.com/thumb/activity/picture/a166cc75d092b4a12a8d2b820b66923e142a.png,2023_id4181.mp4,"Glute kickback standing, left - MRB",strength,"Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332217_text,https://sagafit.virtuagym.com/thumb/activity/picture/5dd3e1fe82120e5521b45d751e2114a39cf4.png,2023_oa073.mp4,Elevaciones frontales sentado alternando - Mancuernas,strength,"Hombros parte delantera, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332216_text,https://sagafit.virtuagym.com/thumb/activity/picture/c84e969dd7239d87ede0c44eb2edab8c4038.png,2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332214_text,https://sagafit.virtuagym.com/thumb/activity/picture/9ed9d491295281c336cba614ee67ac5ee528.png,2023_cm002.mp4,"Entrenador elíptico, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834020,7718627,13834020,día 1
2207332243_text,https://sagafit.virtuagym.com/thumb/activity/picture/a4edfd9df8a4067c0621cd619ac58ef3a577.png,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332242_text,https://sagafit.virtuagym.com/thumb/activity/picture/c41d3498499b31df3845a72210b01c36b0ff.png,2023_db008.mp4,Remo con mancuernas - Mancuernas,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332241_text,https://sagafit.virtuagym.com/thumb/activity/picture/1a67a56643b88f47dc15ad0bbffc861b9263.png,2023_sid0002.mp4,Remo en polea baja- Polea,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332240_text,https://sagafit.virtuagym.com/thumb/activity/picture/d5222ac005f88c2ce194286c1b4b1469b5bd.png,2023_sid0022.mp4,Jalones en maquina,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332239_text,https://sagafit.virtuagym.com/thumb/activity/picture/08dfa8f5ecfec5ba2a46dffa63dac9e9200c.png,2023_equip007.mp4,Pajaros en maquina,strength,Zona cervical ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332238_text,https://sagafit.virtuagym.com/thumb/activity/picture/b02f2a08c64577199c06ad3eb592e5dcbee4.png,2023_gc003.mp4,Contractora,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332237_text,https://sagafit.virtuagym.com/thumb/activity/picture/f89e5587bbf1d610d165e1546f3b01ca166f.png,2023_kettler067.mp4,Press de banca,strength,"Pecho, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332236_text,https://sagafit.virtuagym.com/thumb/activity/picture/3bca8000b319d1b2ba0bb7c0be4f56f62aa6.png,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
2207332235_text,https://sagafit.virtuagym.com/thumb/activity/picture/f2e62b03b0401b4afc854a26f79cc5c1ee88.png,2023_id0660.mp4,Total body stretch - FR,strength,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7718627&day_id=13834021,7718627,13834021,día 2
3203177599_text,https://sagafit.virtuagym.com/thumb/activity/picture/a4edfd9df8a4067c0621cd619ac58ef3a577.png,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177600_text,https://sagafit.virtuagym.com/thumb/activity/picture/01220d5fb7b83b50a45f1e80f59190957003.png,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177601_text,https://sagafit.virtuagym.com/thumb/activity/picture/1f468dbb348d05ca8750e2b44221a3dbb544.png,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177602_text,https://sagafit.virtuagym.com/thumb/activity/picture/adfb517aa418aecfc78ec84deec4873ac708.png,2023_ozp032.mp4,Saltos - Caja,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177603_text,https://sagafit.virtuagym.com/thumb/activity/picture/d6ef969c8b333767afa5f2aa746d3c8f12ea.png,2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177604_text,https://sagafit.virtuagym.com/thumb/activity/picture/3f317a8bc877fee467e47710a382c0fdde93.png,2023_id1315.mp4,Burpee con salto,strength,"Abdominales - Abdominales rectos, Cuádriceps, Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177605_text,https://sagafit.virtuagym.com/thumb/activity/picture/36676b8a645de0b2a6fda70bb03d463ab797.png,2023_cw003.mp4,Jumping jacks,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177606_text,https://sagafit.virtuagym.com/thumb/activity/picture/36676b8a645de0b2a6fda70bb03d463ab797.png,2023_cw003.mp4,Jumping jacks,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177607_text,https://sagafit.virtuagym.com/thumb/activity/picture/79e3072b959d23b9118cbc87579a7994428f.png,2023_sid0161.mp4,Press de banca neutra inclinado - Mancuernas,strength,"Pecho superior, Tríceps, Hombros parte delantera, Pecho",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177608_text,https://sagafit.virtuagym.com/thumb/activity/picture/cd4fe2386006ceafe71aa611a4a382e7bb98.png,2023_oa024.mp4,Remo al cuello - Barra,strength,"Hombros parte central, Zona cervical, Hombros parte delantera, Bíceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177609_text,https://sagafit.virtuagym.com/thumb/activity/picture/1a67a56643b88f47dc15ad0bbffc861b9263.png,2023_sid0002.mp4,Remo en polea baja- Polea,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177610_text,https://sagafit.virtuagym.com/thumb/activity/picture/08dfa8f5ecfec5ba2a46dffa63dac9e9200c.png,2023_equip007.mp4,Pajaros en maquina,strength,Zona cervical ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177611_text,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875970,10080627,18875970,día 1
3203177612_text,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177613_text,https://sagafit.virtuagym.com/thumb/activity/picture/d8b1efbafa0921c3f5b6447d07a99d311db3.png,2023_id2638.mp4,Jumping jack - Bosu,strength,"Sistema cardiovascular, Hombros parte central, Gemelos, Glúteos, Cuádriceps, Abductor",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177615_text,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177616_text,https://sagafit.virtuagym.com/thumb/activity/picture/bcde2b26ab75a907f33c825bc74e8892576e.png,2023_id0254.mp4,Jalón dorsal agarre supino,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177618_text,https://sagafit.virtuagym.com/thumb/activity/picture/27ed55f47d606a579b7590d6dce6e9248ce0.png,2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177619_text,https://sagafit.virtuagym.com/thumb/activity/picture/67460a8d05b9dfa4a8de724d0c523511b7bd.png,2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177620_text,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177621_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b636f8770da10da0075ea8480a15a59c74a.png,2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177622_text,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177624_text,https://sagafit.virtuagym.com/thumb/activity/picture/e3124b7ad8c781e1119239091d969e49573b.png,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177625_text,https://sagafit.virtuagym.com/thumb/activity/picture/b172c8cde7675f956b3de1f632421a453ce1.png,2023_impact107.mp4,Senadilla con press - Mancuernas,strength,"Cuádriceps, Glúteos, Hombros, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177626_text,https://sagafit.virtuagym.com/thumb/activity/picture/9739bf7941075e1efae19007d167a13f4b0b.png,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875971,10080627,18875971,día 2
3203177627_text,https://sagafit.virtuagym.com/thumb/activity/picture/a4edfd9df8a4067c0621cd619ac58ef3a577.png,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177628_text,https://sagafit.virtuagym.com/thumb/activity/picture/01220d5fb7b83b50a45f1e80f59190957003.png,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177629_text,https://sagafit.virtuagym.com/thumb/activity/picture/1f468dbb348d05ca8750e2b44221a3dbb544.png,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177630_text,https://sagafit.virtuagym.com/thumb/activity/picture/adfb517aa418aecfc78ec84deec4873ac708.png,2023_ozp032.mp4,Saltos - Caja,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177631_text,https://sagafit.virtuagym.com/thumb/activity/picture/d6ef969c8b333767afa5f2aa746d3c8f12ea.png,2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177632_text,https://sagafit.virtuagym.com/thumb/activity/picture/3f317a8bc877fee467e47710a382c0fdde93.png,2023_id1315.mp4,Burpee con salto,strength,"Abdominales - Abdominales rectos, Cuádriceps, Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177633_text,https://sagafit.virtuagym.com/thumb/activity/picture/36676b8a645de0b2a6fda70bb03d463ab797.png,2023_cw003.mp4,Jumping jacks,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177634_text,https://sagafit.virtuagym.com/thumb/activity/picture/36676b8a645de0b2a6fda70bb03d463ab797.png,2023_cw003.mp4,Jumping jacks,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177635_text,https://sagafit.virtuagym.com/thumb/activity/picture/79e3072b959d23b9118cbc87579a7994428f.png,2023_sid0161.mp4,Press de banca neutra inclinado - Mancuernas,strength,"Pecho superior, Tríceps, Hombros parte delantera, Pecho",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177636_text,https://sagafit.virtuagym.com/thumb/activity/picture/cd4fe2386006ceafe71aa611a4a382e7bb98.png,2023_oa024.mp4,Remo al cuello - Barra,strength,"Hombros parte central, Zona cervical, Hombros parte delantera, Bíceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177637_text,https://sagafit.virtuagym.com/thumb/activity/picture/08dfa8f5ecfec5ba2a46dffa63dac9e9200c.png,2023_equip007.mp4,Pajaros en maquina,strength,Zona cervical ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177638_text,https://sagafit.virtuagym.com/thumb/activity/picture/1a67a56643b88f47dc15ad0bbffc861b9263.png,2023_sid0002.mp4,Remo en polea baja- Polea,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177639_text,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875972,10080627,18875972,día 3
3203177640_text,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177641_text,https://sagafit.virtuagym.com/thumb/activity/picture/d8b1efbafa0921c3f5b6447d07a99d311db3.png,2023_id2638.mp4,Jumping jack - Bosu,strength,"Sistema cardiovascular, Hombros parte central, Gemelos, Glúteos, Cuádriceps, Abductor",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177642_text,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177643_text,https://sagafit.virtuagym.com/thumb/activity/picture/bcde2b26ab75a907f33c825bc74e8892576e.png,2023_id0254.mp4,Jalón dorsal agarre supino,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
